street,street_type,street_name,municipality,province,country,latitude,longitude,geo_source
C/ TORRES TORRES,C/,TORRES TORRES,Valencia,Valencia,Spain,39.4716475,-0.3946799,nominatim
C/ VERGER,C/,VERGER,Valencia,Valencia,Spain,38.8309631,0.0159041,nominatim
C/ SENYOR D'AZAGRA,C/,SENYOR D'AZAGRA,Valencia,Valencia,Spain,39.4703199,-0.3458097,nominatim
C/ FRANCO TORMO,C/,FRANCO TORMO,Valencia,Valencia,Spain,39.4582904,-0.3905683,nominatim
C/ BOMBER RAMON DUART,C/,BOMBER RAMON DUART,Valencia,Valencia,Spain,39.4514096,-0.3645902,nominatim
C/ JOSEP BEA I IZQUIERDO,C/,JOSEP BEA I IZQUIERDO,Valencia,Valencia,Spain,39.4869123,-0.3955429,nominatim
C/ VICENT BARRERA CAMBRA,C/,VICENT BARRERA CAMBRA,Valencia,Valencia,Spain,39.4817683,-0.3559972,nominatim
C/ COSCOLL,C/,COSCOLL,Valencia,Valencia,Spain,38.825228,0.1074903,nominatim
C/ FUENTES (F),C/,FUENTES (F),Valencia,Valencia,Spain,38.2693117,-0.7156782,nominatim
CTRA DANIEL,CTRA,DANIEL,Valencia,Valencia,Spain,39.5069547,-0.38764,nominatim
C/ ESTRELA,C/,ESTRELA,Valencia,Valencia,Spain,39.4130419,-0.4217905,nominatim
C/ GUATLA,C/,GUATLA,Valencia,Valencia,Spain,39.5508429,-0.4990312,nominatim
C/ JOSEP ESTEVE,C/,JOSEP ESTEVE,Valencia,Valencia,Spain,39.4959092,-0.3749274,nominatim
C/ MANOLO TABERNER,C/,MANOLO TABERNER,Valencia,Valencia,Spain,39.4723414,-0.3978194,nominatim
C/ PILOTA,C/,PILOTA,Valencia,Valencia,Spain,39.0525235,-0.456163,nominatim
C/ RUMBAU,C/,RUMBAU,Valencia,Valencia,Spain,39.138507,-0.4638189,nominatim
C/ SANT RAMON,C/,SANT RAMON,Valencia,Valencia,Spain,38.9611981,-0.182611,nominatim
C/ BENISSA,C/,BENISSA,Valencia,Valencia,Spain,38.2558865,-0.6877125,nominatim
C/ BORRIANA,C/,BORRIANA,Valencia,Valencia,Spain,39.93363,-0.0987305,nominatim
C/ CANALEJAS,C/,CANALEJAS,Valencia,Valencia,Spain,39.4979852,-0.4379017,nominatim
C/ CARTAGENA,C/,CARTAGENA,Valencia,Valencia,Spain,39.4707629,-0.3938371,nominatim
C/ CASTELL DE CORBERA,C/,CASTELL DE CORBERA,Valencia,Valencia,Spain,39.4347583,-0.3938246,nominatim
C/ CERDÃ,C/,CERDÃ,Valencia,Valencia,Spain,39.48973,-0.3865974,nominatim
C/ CIUTAT,C/,CIUTAT,Valencia,Valencia,Spain,39.4256286,-0.3649304,nominatim
PL COMPANYIA,PL,COMPANYIA,Valencia,Valencia,Spain,39.4747101,-0.3783298,nominatim
C/ CORREUS,C/,CORREUS,Valencia,Valencia,Spain,39.151515,-0.4382393,nominatim
C/ ALEJANDRA SOLER (MESTRA),C/,ALEJANDRA SOLER (MESTRA),Valencia,Valencia,Spain,39.4774303,-0.3826242,nominatim
AV CAMPANAR,AV,CAMPANAR,Valencia,Valencia,Spain,39.4880499,-0.3900511,nominatim
C/ ERUDIT ALMARCHE,C/,ERUDIT ALMARCHE,Valencia,Valencia,Spain,39.427332,-0.3630903,nominatim
C/ FLASSADERS,C/,FLASSADERS,Valencia,Valencia,Spain,39.4726341,-0.377527,nominatim
C/ FUERTEVENTURA,C/,FUERTEVENTURA,Valencia,Valencia,Spain,37.9939908,-0.6646315,nominatim
CAMI ALQUERIA ALTA,CAMI,ALQUERIA ALTA,Valencia,Valencia,Spain,39.5243301,-0.3597419,nominatim
C/ ALQUERIA DE BENIMASSOT,C/,ALQUERIA DE BENIMASSOT,Valencia,Valencia,Spain,39.4418081,-0.3873244,nominatim
C/ GRAVADOR FABREGAT,C/,GRAVADOR FABREGAT,Valencia,Valencia,Spain,39.4967181,-0.3729003,nominatim
C/ GUADALAVIAR,C/,GUADALAVIAR,Valencia,Valencia,Spain,39.4820197,-0.375994,nominatim
C/ GUILLEM SOROLLA,C/,GUILLEM SOROLLA,Valencia,Valencia,Spain,39.4725974,-0.3823839,nominatim
C/ XERESA,C/,XERESA,Valencia,Valencia,Spain,38.9714474,-0.1841152,nominatim
C/ JOFRENS,C/,JOFRENS,Valencia,Valencia,Spain,39.4735423,-0.3761928,nominatim
C/ JUAN DE L'ENCINA,C/,JUAN DE L'ENCINA,Valencia,Valencia,Spain,38.769798,-0.9551148,nominatim
PL PATRONA,PL,PATRONA,Valencia,Valencia,Spain,39.5150523,-0.3904637,nominatim
C/ LUSITANS,C/,LUSITANS,Valencia,Valencia,Spain,39.4773221,-0.3782343,nominatim
C/ LLIMERA,C/,LLIMERA,Valencia,Valencia,Spain,39.6121509,-0.5763186,nominatim
C/ MINADOR,C/,MINADOR,Valencia,Valencia,Spain,39.4838622,-0.3862355,nominatim
C/ MONESTIR DE POBLET,C/,MONESTIR DE POBLET,Valencia,Valencia,Spain,39.9415161,-0.090267,nominatim
C/ MOSSEN JORDI,C/,MOSSEN JORDI,Valencia,Valencia,Spain,39.4703385,-0.4008315,nominatim
C/ NÃQUERA,C/,NÃQUERA,Valencia,Valencia,Spain,39.6157307,-0.5234929,nominatim
C/ NAVARRA,C/,NAVARRA,Valencia,Valencia,Spain,39.9842238,-0.0408023,nominatim
C/ NAU,C/,NAU,Valencia,Valencia,Spain,39.4720758,-0.3716993,nominatim
C/ NOVELDA,C/,NOVELDA,Valencia,Valencia,Spain,39.3131037,-0.3180058,nominatim
C/ PARE BARRANCO,C/,PARE BARRANCO,Valencia,Valencia,Spain,39.489641,-0.4131587,nominatim
C/ PALAFOX,C/,PALAFOX,Valencia,Valencia,Spain,39.4732445,-0.378502,nominatim
C/ PALLETER,C/,PALLETER,Valencia,Valencia,Spain,39.4699303,-0.3867333,nominatim
C/ PERIS CELDA,C/,PERIS CELDA,Valencia,Valencia,Spain,39.4986645,-0.3947818,nominatim
AV PERIS I VALERO,AV,PERIS I VALERO,Valencia,Valencia,Spain,39.4616042,-0.3645606,nominatim
C/ PINTOR GARNELO,C/,PINTOR GARNELO,Valencia,Valencia,Spain,39.5024627,-0.4200082,nominatim
C/ PINTOR GISBERT,C/,PINTOR GISBERT,Valencia,Valencia,Spain,38.3481358,-0.4943368,nominatim
C/ PINTOR JOSEP MONGRELL,C/,PINTOR JOSEP MONGRELL,Valencia,Valencia,Spain,39.4708164,-0.3407911,nominatim
C/ ANTONI JOAN,C/,ANTONI JOAN,Valencia,Valencia,Spain,38.2625608,-0.7016467,nominatim
PL PINTOR SEGRELLES,PL,PINTOR SEGRELLES,Valencia,Valencia,Spain,39.4639026,-0.3857628,nominatim
C/ POETA LIERN,C/,POETA LIERN,Valencia,Valencia,Spain,39.4746238,-0.3706664,nominatim
C/ ARBORADURA,C/,ARBORADURA,Valencia,Valencia,Spain,39.3033407,-0.2913331,nominatim
C/ RIU ODIEL,C/,RIU ODIEL,Valencia,Valencia,Spain,38.5642985,-0.6267395,nominatim
C/ RODRIGO PERTEGÃS,C/,RODRIGO PERTEGÃS,Valencia,Valencia,Spain,39.4605641,-0.3402147,nominatim
C/ SALINES,C/,SALINES,Valencia,Valencia,Spain,40.4186584,0.4246973,nominatim
C/ SANT XAVIER,C/,SANT XAVIER,Valencia,Valencia,Spain,39.4829066,-0.3929678,nominatim
C/ SANT JOAN DE LA CREU,C/,SANT JOAN DE LA CREU,Valencia,Valencia,Spain,38.3891894,-0.7696524,nominatim
C/ SANT PIUS V,C/,SANT PIUS V,Valencia,Valencia,Spain,39.4794822,-0.3718967,nominatim
C/ SANG,C/,SANG,Valencia,Valencia,Spain,39.4704279,-0.3774692,nominatim
C/ SANTA ELENA,C/,SANTA ELENA,Valencia,Valencia,Spain,39.4785491,-0.3784146,nominatim
C/ SOTAVENT,C/,SOTAVENT,Valencia,Valencia,Spain,39.5815705,-0.5278146,nominatim
C/ SUMACÃRCER,C/,SUMACÃRCER,Valencia,Valencia,Spain,39.1165043,-0.5236955,nominatim
C/ TOMÃS DE VILLARROYA,C/,TOMÃS DE VILLARROYA,Valencia,Valencia,Spain,39.4475518,-0.3881153,nominatim
C/ TRAINERA,C/,TRAINERA,Valencia,Valencia,Spain,37.9441468,-0.7157368,nominatim
C/ TRANSITS,C/,TRANSITS,Valencia,Valencia,Spain,39.470835,-0.3751355,nominatim
C/ VERDUN,C/,VERDUN,Valencia,Valencia,Spain,39.4974778,-0.4259084,nominatim
C/ VICENT BALLESTER,C/,VICENT BALLESTER,Valencia,Valencia,Spain,39.4717269,-0.3328639,nominatim
PTGE VIDAL (PTGE),PTGE,VIDAL (PTGE),Valencia,Valencia,Spain,39.4696197,-0.4032479,nominatim
C/ IECLA,C/,IECLA,Valencia,Valencia,Spain,39.4386609,-0.4733551,nominatim
C/ BABORD,C/,BABORD,Valencia,Valencia,Spain,40.4880734,0.4861346,nominatim
PL PINTOR ANDREU,PL,PINTOR ANDREU,Valencia,Valencia,Spain,39.4480214,-0.3733303,nominatim
C/ FOTOGRAFIA,C/,FOTOGRAFIA,Valencia,Valencia,Spain,39.4653428,-0.3965926,nominatim
C/ BISBE PUCHOL MONTIS,C/,BISBE PUCHOL MONTIS,Valencia,Valencia,Spain,39.494787,-0.3921847,nominatim
C/ BATLIA,C/,BATLIA,Valencia,Valencia,Spain,39.4767003,-0.3759162,nominatim
C/ RIUET,C/,RIUET,Valencia,Valencia,Spain,39.4659932,-0.3318161,nominatim
C/ CECILI PLA,C/,CECILI PLA,Valencia,Valencia,Spain,39.4984038,-0.3780303,nominatim
C/ JOAN REIXACH (PINTOR),C/,JOAN REIXACH (PINTOR),Valencia,Valencia,Spain,39.4653272,-0.3979701,nominatim
C/ ENRIQUETA AGUT ARMER (MESTRA),C/,ENRIQUETA AGUT ARMER (MESTRA),Valencia,Valencia,Spain,39.4640901,-0.3999898,nominatim
C/ LLOMBAI,C/,LLOMBAI,Valencia,Valencia,Spain,39.2768579,-0.5731106,nominatim
C/ VICENT BLASCO GARCIA,C/,VICENT BLASCO GARCIA,Valencia,Valencia,Spain,39.4720805,-0.4100383,nominatim
AV RONDA DE NATZARET,AV,RONDA DE NATZARET,Valencia,Valencia,Spain,39.451246,-0.3351632,nominatim
C/ MARIA ROS,C/,MARIA ROS,Valencia,Valencia,Spain,39.5190201,-0.4105702,nominatim
C/ ALEXANDRE DE LABORDE,C/,ALEXANDRE DE LABORDE,Valencia,Valencia,Spain,39.4283786,-0.3927856,nominatim
C/ CORA RAGA,C/,CORA RAGA,Valencia,Valencia,Spain,39.495794,-0.3945027,nominatim
C/ CARLOS DINNBIER,C/,CARLOS DINNBIER,Valencia,Valencia,Spain,39.4774937,-0.3964695,nominatim
PL PAPA JOAN PAU II,PL,PAPA JOAN PAU II,Valencia,Valencia,Spain,38.3543998,-0.5107657,nominatim
C/ LUIS ARCAS (PINTOR),C/,LUIS ARCAS (PINTOR),Valencia,Valencia,Spain,39.4560082,-0.3591847,nominatim
C/ SIVERT,C/,SIVERT,Valencia,Valencia,Spain,39.5161982,-0.3798075,nominatim
C/ SARSET,C/,SARSET,Valencia,Valencia,Spain,38.5821585,-0.132829,nominatim
C/ ORONETA,C/,ORONETA,Valencia,Valencia,Spain,39.554072,-0.4890091,nominatim
C/ MARIA CARBONELL (MESTRA),C/,MARIA CARBONELL (MESTRA),Valencia,Valencia,Spain,39.4795097,-0.3294387,nominatim
AV CORTS VALENCIANES,AV,CORTS VALENCIANES,Valencia,Valencia,Spain,39.192697,-0.4265252,nominatim
C/ CAMP DE MORVEDRE,C/,CAMP DE MORVEDRE,Valencia,Valencia,Spain,39.1970703,-0.4298984,nominatim
C/ GUADASSUAR,C/,GUADASSUAR,Valencia,Valencia,Spain,39.4790952,-0.3999472,nominatim
C/ BEAT GÃLVEZ,C/,BEAT GÃLVEZ,Valencia,Valencia,Spain,39.4641686,-0.3841534,nominatim
C/ QUATRETONDA,C/,QUATRETONDA,Valencia,Valencia,Spain,38.9447247,-0.4401305,nominatim
C/ ALEMANYA,C/,ALEMANYA,Valencia,Valencia,Spain,38.6364196,-0.0084103,nominatim
CAMI ALTER,CAMI,ALTER,Valencia,Valencia,Spain,39.4458562,-0.4682217,nominatim
ENTD CASA DEL LLARG,ENTD,CASA DEL LLARG,Valencia,Valencia,Spain,39.4264742,-0.3502478,nominatim
C/ MIRACLE DELS PEIXETS,C/,MIRACLE DELS PEIXETS,Valencia,Valencia,Spain,39.4881585,-0.3596552,nominatim
C/ ESLORA,C/,ESLORA,Valencia,Valencia,Spain,39.2997233,-0.2894078,nominatim
C/ ENGINYER MANUEL MAESE,C/,ENGINYER MANUEL MAESE,Valencia,Valencia,Spain,39.4832664,-0.3301663,nominatim
C/ RAFAEL CONTRERAS JUESAS (CARTELLISTA),C/,RAFAEL CONTRERAS JUESAS (CARTELLISTA),Valencia,Valencia,Spain,39.4588617,-0.3698922,nominatim
C/ HORT D'EN CENDRA,C/,HORT D'EN CENDRA,Valencia,Valencia,Spain,39.4791767,-0.3816527,nominatim
C/ HORTA NORD,C/,HORTA NORD,Valencia,Valencia,Spain,39.5857854,-0.4713936,nominatim
C/ MARINA BAIXA,C/,MARINA BAIXA,Valencia,Valencia,Spain,38.6028787,-0.0480486,nominatim
CAMI ALQUERIES DE CARRUTXA,CAMI,ALQUERIES DE CARRUTXA,Valencia,Valencia,Spain,39.5060654,-0.3839255,nominatim
C/ ALTAMIRA,C/,ALTAMIRA,Valencia,Valencia,Spain,39.4488218,-0.3848436,nominatim
CTRA MONJO,CTRA,MONJO,Valencia,Valencia,Spain,39.430424,-0.356856,nominatim
C/ SALAS QUIROGA,C/,SALAS QUIROGA,Valencia,Valencia,Spain,39.4652248,-0.3854063,nominatim
C/ SOGUERS,C/,SOGUERS,Valencia,Valencia,Spain,39.5280754,-0.4148971,nominatim
C/ JOSEP MARIA BAYARRI,C/,JOSEP MARIA BAYARRI,Valencia,Valencia,Spain,39.4686422,-0.4124036,nominatim
C/ JACINT LABAILA,C/,JACINT LABAILA,Valencia,Valencia,Spain,39.4584847,-0.3918712,nominatim
C/ JACA,C/,JACA,Valencia,Valencia,Spain,39.4401166,-0.6032582,nominatim
C/ GENERAL LLORENS,C/,GENERAL LLORENS,Valencia,Valencia,Spain,39.4920748,-0.386109,nominatim
C/ FORTALENY,C/,FORTALENY,Valencia,Valencia,Spain,39.1961335,-0.437008,nominatim
C/ FOLCH DE CARDONA,C/,FOLCH DE CARDONA,Valencia,Valencia,Spain,39.4557295,-0.393114,nominatim
C/ ERMITA,C/,ERMITA,Valencia,Valencia,Spain,39.4933793,-0.5683175,nominatim
C/ CASTIELFABIB,C/,CASTIELFABIB,Valencia,Valencia,Spain,40.1304259,-1.3041318,nominatim
C/ JUAN CALATRAVA,C/,JUAN CALATRAVA,Valencia,Valencia,Spain,39.5014554,-0.4171358,nominatim
C/ BUGARRA,C/,BUGARRA,Valencia,Valencia,Spain,39.4992516,-0.4168445,nominatim
C/ ARQUEBISBE ALIAGA,C/,ARQUEBISBE ALIAGA,Valencia,Valencia,Spain,39.3110274,-0.3180308,nominatim
C/ ALCALDE REIG,C/,ALCALDE REIG,Valencia,Valencia,Spain,39.4604302,-0.3592373,nominatim
C/ ALBENIZ,C/,ALBENIZ,Valencia,Valencia,Spain,38.088161,-0.7186365,nominatim
C/ JOC DE PILOTA,C/,JOC DE PILOTA,Valencia,Valencia,Spain,39.4432077,-0.3686448,nominatim
C/ GODOFRED ROS,C/,GODOFRED ROS,Valencia,Valencia,Spain,39.4585578,-0.3613155,nominatim
CTRA VALENCIA-BETERA,CTRA,VALENCIA-BETERA,Valencia,Valencia,Spain,39.5872779,-0.4497673,nominatim
C/ SIURANA,C/,SIURANA,Valencia,Valencia,Spain,39.4290474,-0.36267,nominatim
SENDA SECANET,SENDA,SECANET,Valencia,Valencia,Spain,39.4992621,-0.4215352,nominatim
C/ PIANISTA EMPAR ITURBI,C/,PIANISTA EMPAR ITURBI,Valencia,Valencia,Spain,39.4547361,-0.3759332,nominatim
PL BADAJOZ,PL,BADAJOZ,Valencia,Valencia,Spain,39.4815224,-0.3989662,nominatim
AV GERMANS MARISTES,AV,GERMANS MARISTES,Valencia,Valencia,Spain,39.4520691,-0.3684424,nominatim
C/ SANT JACINT CASTANYEDA,C/,SANT JACINT CASTANYEDA,Valencia,Valencia,Spain,39.4592927,-0.3630281,nominatim
C/ EN SENDRA,C/,EN SENDRA,Valencia,Valencia,Spain,39.4747793,-0.3817329,nominatim
C/ DOCTOR MONSERRAT,C/,DOCTOR MONSERRAT,Valencia,Valencia,Spain,39.4747579,-0.3847392,nominatim
C/ CONCA,C/,CONCA,Valencia,Valencia,Spain,39.4695662,-0.3840699,nominatim
C/ COMTE D'ALTEA,C/,COMTE D'ALTEA,Valencia,Valencia,Spain,38.6033979,-0.0445705,nominatim
C/ BISBE,C/,BISBE,Valencia,Valencia,Spain,38.629911,-0.6747786,nominatim
C/ BENIPEIXCAR,C/,BENIPEIXCAR,Valencia,Valencia,Spain,38.6963184,0.1072332,nominatim
C/ CARAVACA,C/,CARAVACA,Valencia,Valencia,Spain,38.0168302,-0.7027923,nominatim
C/ ANGELICOT,C/,ANGELICOT,Valencia,Valencia,Spain,39.472042,-0.381942,nominatim
PL ALFONS EL MAGNÃNIM,PL,ALFONS EL MAGNÃNIM,Valencia,Valencia,Spain,39.4720767,-0.370961,nominatim
LLOC V-30,LLOC,V-30,Valencia,Valencia,Spain,40.2112756,0.0270647,nominatim
C/ MIQUEL GRAU,C/,MIQUEL GRAU,Valencia,Valencia,Spain,39.4619679,-0.4583412,nominatim
C/ GRANERO,C/,GRANERO,Valencia,Valencia,Spain,38.3428173,-0.6140506,nominatim
C/ JOSEP MAESTRE,C/,JOSEP MAESTRE,Valencia,Valencia,Spain,39.466092,-0.4037224,nominatim
C/ PEDRONES,C/,PEDRONES,Valencia,Valencia,Spain,39.3364038,-1.0848218,nominatim
C/ PICASENT (F),C/,PICASENT (F),Valencia,Valencia,Spain,39.396829,-0.4176069,nominatim
C/ BENEIXIDA,C/,BENEIXIDA,Valencia,Valencia,Spain,39.1157987,-0.5232471,nominatim
C/ NUMERO TRES,C/,NUMERO TRES,Valencia,Valencia,Spain,38.0567126,-0.7080296,nominatim
C/ NUMERO VEINTE,C/,NUMERO VEINTE,Valencia,Valencia,Spain,38.0619525,-0.7094292,nominatim
C/ NUMERO TREINTA,C/,NUMERO TREINTA,Valencia,Valencia,Spain,38.0748977,-0.7026644,nominatim
C/ PG NUM.23,C/,PG NUM.23,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
C/ PG NUM.156,C/,PG NUM.156,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
C/ BALADRE,C/,BALADRE,Valencia,Valencia,Spain,39.4742976,-0.3971445,nominatim
C/ ALFONS VERDEGUER,C/,ALFONS VERDEGUER,Valencia,Valencia,Spain,39.4857159,-0.3895945,nominatim
C/ PINTOR MANOLO GIL,C/,PINTOR MANOLO GIL,Valencia,Valencia,Spain,39.4921682,-0.3593704,nominatim
C/ ESCULTOR ALFONS GABINO,C/,ESCULTOR ALFONS GABINO,Valencia,Valencia,Spain,39.4745698,-0.346466,nominatim
C/ NUMERO ONCE,C/,NUMERO ONCE,Valencia,Valencia,Spain,38.0574438,-0.709444,nominatim
C/ MESTRE MIGUEL GALÃN,C/,MESTRE MIGUEL GALÃN,Valencia,Valencia,Spain,39.4950668,-0.3940335,nominatim
CAMI VAQUES,CAMI,VAQUES,Valencia,Valencia,Spain,39.4239052,-0.3713103,nominatim
C/ SOL,C/,SOL,Valencia,Valencia,Spain,39.4693046,-0.3315938,nominatim
C/ PONT DE DRASSANES,C/,PONT DE DRASSANES,Valencia,Valencia,Spain,39.4525634,-0.3333198,nominatim
C/ RAMBLETA,C/,RAMBLETA,Valencia,Valencia,Spain,39.5970869,-0.5978146,nominatim
PTGE RIPALDA,PTGE,RIPALDA,Valencia,Valencia,Spain,39.4722431,-0.3763427,nominatim
C/ PERE ANDREU,C/,PERE ANDREU,Valencia,Valencia,Spain,39.4510107,-0.3929566,nominatim
C/ NA VARDERA,C/,NA VARDERA,Valencia,Valencia,Spain,39.4598938,-0.3334887,nominatim
C/ PALAU,C/,PALAU,Valencia,Valencia,Spain,38.3941159,-0.4291136,nominatim
C/ MARIOLA,C/,MARIOLA,Valencia,Valencia,Spain,39.4536898,-0.6087406,nominatim
C/ MARIA AUXILIADORA,C/,MARIA AUXILIADORA,Valencia,Valencia,Spain,39.656671,-0.5240938,nominatim
ENTD MATADOR D'EN CORTS,ENTD,MATADOR D'EN CORTS,Valencia,Valencia,Spain,39.4428575,-0.3578849,nominatim
C/ PLA DE SANT BERNAT,C/,PLA DE SANT BERNAT,Valencia,Valencia,Spain,39.4960674,-0.3917841,nominatim
CAMI MAUELLA,CAMI,MAUELLA,Valencia,Valencia,Spain,39.5456023,-0.3295307,nominatim
C/ HORT D'EN VICENT,C/,HORT D'EN VICENT,Valencia,Valencia,Spain,39.4853388,-0.3739179,nominatim
C/ FAURA,C/,FAURA,Valencia,Valencia,Spain,39.6380025,-0.4999208,nominatim
C/ ANDREU ALFARO (ESCULTOR),C/,ANDREU ALFARO (ESCULTOR),Valencia,Valencia,Spain,39.4977493,-0.3950189,nominatim
C/ GALEON,C/,GALEON,Valencia,Valencia,Spain,38.3550872,-0.4235963,nominatim
C/ CONVENT,C/,CONVENT,Valencia,Valencia,Spain,38.9611302,-0.1902831,nominatim
C/ DAIMUZ,C/,DAIMUZ,Valencia,Valencia,Spain,37.9427775,-0.7765982,nominatim
C/ JAUME VILLANUEVA,C/,JAUME VILLANUEVA,Valencia,Valencia,Spain,38.9867217,-0.5307758,nominatim
CTRA ALBA,CTRA,ALBA,Valencia,Valencia,Spain,39.4358419,-0.3949433,nominatim
C/ DOCTOR EMILI RAMON LLIN,C/,DOCTOR EMILI RAMON LLIN,Valencia,Valencia,Spain,39.5461184,-0.3892913,nominatim
C/ DE LES DRASSANES,C/,DE LES DRASSANES,Valencia,Valencia,Spain,39.4612929,-0.3361216,nominatim
C/ BALSAS,C/,BALSAS,Valencia,Valencia,Spain,38.3653747,-0.4481023,nominatim
C/ LOPE DE RUEDA,C/,LOPE DE RUEDA,Valencia,Valencia,Spain,39.4749602,-0.3831971,nominatim
C/ CENTELLES,C/,CENTELLES,Valencia,Valencia,Spain,39.7320994,-1.2213749,nominatim
C/ SANTS,C/,SANTS,Valencia,Valencia,Spain,39.2129546,-0.5276305,nominatim
C/ MESTRE SOSA,C/,MESTRE SOSA,Valencia,Valencia,Spain,39.4423061,-0.4601482,nominatim
C/ MAR,C/,MAR,Valencia,Valencia,Spain,39.5562938,-1.2782828,nominatim
C/ MARXALENES,C/,MARXALENES,Valencia,Valencia,Spain,39.4854203,-0.3821623,nominatim
C/ MASQUEFA,C/,MASQUEFA,Valencia,Valencia,Spain,39.4875087,-0.3592774,nominatim
C/ MIRACULOSA,C/,MIRACULOSA,Valencia,Valencia,Spain,39.4848404,-0.3733681,nominatim
C/ TRENC,C/,TRENC,Valencia,Valencia,Spain,38.7892629,0.1683655,nominatim
C/ BISBE EN JERONI,C/,BISBE EN JERONI,Valencia,Valencia,Spain,39.4770297,-0.3775863,nominatim
SENDA ORRIOLS,SENDA,ORRIOLS,Valencia,Valencia,Spain,39.4913307,-0.3716937,nominatim
C/ PEDRO DE LUNA,C/,PEDRO DE LUNA,Valencia,Valencia,Spain,39.4341362,-0.3903554,nominatim
C/ PERE BONFILL,C/,PERE BONFILL,Valencia,Valencia,Spain,39.4776707,-0.38461,nominatim
C/ PINTOR FERRANDIS,C/,PINTOR FERRANDIS,Valencia,Valencia,Spain,39.4721036,-0.3306149,nominatim
C/ PLÃTANS,C/,PLÃTANS,Valencia,Valencia,Spain,39.4916184,-0.3887471,nominatim
ENTD PONCE,ENTD,PONCE,Valencia,Valencia,Spain,39.4449121,-0.3680432,nominatim
C/ PORTAL DE LA VALLDIGNA,C/,PORTAL DE LA VALLDIGNA,Valencia,Valencia,Spain,39.4774372,-0.3780008,nominatim
C/ RAFELCOFER,C/,RAFELCOFER,Valencia,Valencia,Spain,39.4880548,-0.391995,nominatim
C/ REVEREND RAFAEL RAMON LLIN,C/,REVEREND RAFAEL RAMON LLIN,Valencia,Valencia,Spain,39.4832972,-0.3840114,nominatim
PL REGINO MAS,PL,REGINO MAS,Valencia,Valencia,Spain,39.5002573,-0.3935766,nominatim
C/ RIU SEGRE,C/,RIU SEGRE,Valencia,Valencia,Spain,38.6871537,0.1099159,nominatim
C/ RIU TER,C/,RIU TER,Valencia,Valencia,Spain,39.4655988,-0.3350403,nominatim
PL ROJAS CLEMENTE,PL,ROJAS CLEMENTE,Valencia,Valencia,Spain,39.4727836,-0.3854069,nominatim
ENTD ROSQUILLA,ENTD,ROSQUILLA,Valencia,Valencia,Spain,39.4313011,-0.3416563,nominatim
C/ SANT PAU,C/,SANT PAU,Valencia,Valencia,Spain,38.704225,-0.4727017,nominatim
C/ SANT PIUS X,C/,SANT PIUS X,Valencia,Valencia,Spain,39.1881981,-0.431311,nominatim
C/ SERRADORA,C/,SERRADORA,Valencia,Valencia,Spain,39.469506,-0.3350208,nominatim
C/ CULLERA,C/,CULLERA,Valencia,Valencia,Spain,38.3762984,-0.5021689,nominatim
C/ TRAMOYERES,C/,TRAMOYERES,Valencia,Valencia,Spain,39.4737648,-0.3306105,nominatim
C/ VICENT PERIS,C/,VICENT PERIS,Valencia,Valencia,Spain,39.4896513,-0.3814807,nominatim
C/ SAPADORS,C/,SAPADORS,Valencia,Valencia,Spain,39.4563513,-0.3674432,nominatim
CTRA ZORRILLA,CTRA,ZORRILLA,Valencia,Valencia,Spain,39.4436679,-0.3668581,nominatim
PL PEDAGOG PESTALOZZI,PL,PEDAGOG PESTALOZZI,Valencia,Valencia,Spain,39.4572032,-0.3653543,nominatim
C/ ALCOSSEBRE,C/,ALCOSSEBRE,Valencia,Valencia,Spain,40.2447466,0.2755863,nominatim
AV TREBALLADORS,AV,TREBALLADORS,Valencia,Valencia,Spain,39.4305271,-0.3802062,nominatim
C/ DOCTOR RICARDO APARICI,C/,DOCTOR RICARDO APARICI,Valencia,Valencia,Spain,39.4242506,-0.3651908,nominatim
C/ SOROLLERS,C/,SOROLLERS,Valencia,Valencia,Spain,39.4278738,-0.3761114,nominatim
C/ PG NUM.82,C/,PG NUM.82,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
C/ PG NUM.80,C/,PG NUM.80,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
C/ PG NUM 72,C/,PG NUM 72,Valencia,Valencia,Spain,39.5007582,-0.3428688,nominatim
C/ POETESSA LEONOR PERALES,C/,POETESSA LEONOR PERALES,Valencia,Valencia,Spain,39.4281945,-0.3625495,nominatim
C/ ALMASSORA,C/,ALMASSORA,Valencia,Valencia,Spain,39.9447896,-0.1004909,nominatim
C/ BERENGUER DE MONTOLIU,C/,BERENGUER DE MONTOLIU,Valencia,Valencia,Spain,39.4803394,-0.3291216,nominatim
C/ BONIFACI FERRER,C/,BONIFACI FERRER,Valencia,Valencia,Spain,39.543963,-0.3859589,nominatim
CV C.V. TORRENTE,CV,C.V. TORRENTE,Valencia,Valencia,Spain,39.440163,-0.4566544,nominatim
C/ FAVANELLA,C/,FAVANELLA,Valencia,Valencia,Spain,38.3005421,-0.9800483,nominatim
C/ FUSTERS,C/,FUSTERS,Valencia,Valencia,Spain,39.4482658,-0.4743046,nominatim
AV DOCTOR TOMÃS SALA,AV,DOCTOR TOMÃS SALA,Valencia,Valencia,Spain,39.447128,-0.3912629,nominatim
